id,name,birthYear
nm9437554,Carol Lumbly,
nm9437555,William Parker,
nm9437556,Tom Nolan,
nm9437557,Ian McKellan,
nm9437558,Kate Beckinsale,
nm9437559,Rufus Sewell,
nm9437560,William Humphrey,
nm9437561,Charles Kent,
nm9437562,Julie Arthur,
nm9437563,Earle Williams,
nm9437564,Edith Storey,
nm9437565,John Hayes Newton,
nm9437566,Judie Aronson,
nm9437567,Sam deFrancisco,
nm9437568,Robert OReilley,
nm9437569,Paul L. Smith,
nm9437570,Biff Manard,
nm9437571,David Correia,
nm9437572,Barry Lynch,
nm9437573,s a,
nm9437574,Valentine Nonyela,
nm9437575,Mo Sesay,
nm9437576,Sophie Okonedo,
nm9437577,Jason Durr,
nm9437578,Leelee Sobieskie,
nm9437579,s a,
nm9437580,s a,
nm9437581,s a,
nm9437582,Ice Cube,
nm9437583,Cuba Gooding~jr.,
nm9437584,Nia Long,
nm9437585,Tyra Ferrell,
nm9437586,John Cothran~jr.,
nm9437587,Janet Jackson,
nm9437588,Joe Torry,
nm9437589,Norma Donaldson,
nm9437590,Regina King,
nm9437591,Tyra Ferrell,
nm9437592,Jennifer Connelly,
nm9437593,Kristy Swanson,
nm9437594,Omar Epps,
nm9437595,Ice Cube,
nm9437596,Laurence Fishburne,
nm9437597,Jennifer Connelly,
nm9437598,Alfred Hickman,
nm9437599,Eugene OBrien,
nm9437600,Hal Reid,
nm9437601,Forrest Robinson,
nm9437602,Evelyn Hall,
nm9437603,Rosemary Ames,
nm9437604,Erin OBrienMoore,
nm9437605,Gudrun Landgrabe,
nm9437606,Jan Niklas,
nm9437607,Niels Arestrup,
nm9437608,Johanna TerSteege,
nm9437609,Eniko Borcsok,
nm9437610,Peter Androair,
nm9437611,Eva Kerekes,
nm9437612,Erzsi Pastor,
nm9437613,Ralph Fiennes,
nm9437614,Ralph Fiennes,
nm9437615,Ralph Fiennes,
nm9437616,Spencer tracy,
nm9437617,Lee vanCleef,
nm9437618,Jo vanFleet,
nm9437619,Frank Fayles,
nm9437620,Felipe Pazos,
nm9437621,Brad Dexter,
nm9437622,Rosenda Monteros,
nm9437623,Efrem Zimbalst~jr.,
nm9437624,Susan Kohner,
nm9437625,Yvonne Craig,
nm9437626,Joey Bishop,
nm9437627,Ruta Lee,
nm9437628,Donald Pleasance,
nm9437629,Maggie Cousineau-Arndt,
nm9437630,Chris Cooper,
nm9437631,Will Oldham,
nm9437632,Mary McDonnell,
nm9437633,Kevin Tighe,
nm9437634,David Straithearn,
nm9437635,Joe Morton,
nm9437636,Barbara Williams,
nm9437637,Josh Mostel,
nm9437638,Mary McDonnell,
nm9437639,Nora Dunn,
nm9437640,David Strathairn,
nm9437641,Sheila Kelley,
nm9437642,s a,
nm9437643,s a,
nm9437644,Vondie CurtisHall,
nm9437645,Leo Burmester,
nm9437646,Marianne Mullerleile,
nm9437647,s a,
nm9437648,s a,
nm9437649,s a,
nm9437650,s a,
nm9437651,Elizabeth Mastrantonio,
nm9437652,David Straithairn,
nm9437653,Vanessa Martinez,
nm9437654,Lajos Kovacs,
nm9437655,Diane Vacaru,
nm9437656,s a,
nm9437657,s a,
nm9437658,s a,
nm9437659,s a,
nm9437660,Gwen Watford,
nm9437661,Kay Tendeter,
nm9437662,Irving Steen,
nm9437663,Hector Elixondo,
nm9437664,Bernard Wicki,
nm9437665,Julia Ormond,
nm9437666,Rick Moranis,
nm9437667,s a,
nm9437668,David Margulis,
nm9437669,Tom McDermott,
nm9437670,s a,
nm9437671,Rick Moran,
nm9437672,Richard Tyson,
nm9437673,Carroll Baker,
nm9437674,Cathy Moriarity,
nm9437675,Joseph Cousins,
nm9437676,Christopher Cousins,
nm9437677,Frank Lagella,
nm9437678,Kevin Dunn,
nm9437679,Ving Rhames,
nm9437680,Julia Louis Dreyfus,
nm9437681,Charlie Hofheimer,
nm9437682,Bruce Speermans,
nm9437683,Natassia Kinski,
nm9437684,Jarmand Henry,
nm9437685,s a,
nm9437686,s a,
nm9437687,s a,
nm9437688,Louis Lombardy,
nm9437689,Charles Rakesh,
nm9437690,Anne Heche,
nm9437691,David Schwimmer,
nm9437692,Jaqueline Obradors,
nm9437693,Temuera Morrison,
nm9437694,Allison Janney,
nm9437695,Cliff Lutz,
nm9437696,Olin Howlin,
nm9437697,Aneta Corseaut,
nm9437698,s a,
nm9437699,Mink Stole,
nm9437700,David Lochery,
nm9437701,Mink Stole,
nm9437702,Mink Stole,
nm9437703,David Lochery,
nm9437704,Mary Vivian Pearce,
nm9437705,Ken King,
nm9437706,Mary Garlington,
nm9437707,Ricki Lake,
nm9437708,Colleen Fitzgerald,
nm9437709,Leslie Ann Powers,
nm9437710,Michael StGerard,
nm9437711,Clayton Prince,
nm9437712,Ruth Brown,
nm9437713,Debbie Harry,
nm9437714,Jerry Stiller,
nm9437715,Ric Ocasek,
nm9437716,Jo Ann Havrilla,
nm9437717,s a,
nm9437718,s a,
nm9437719,Mink Stole,
nm9437720,Alan Wendl,
nm9437721,Johnny Depp,
nm9437722,Amy Locane,
nm9437723,Sherilynn Fenn,
nm9437724,Kim McGuire,
nm9437725,Susan Tyrell,
nm9437726,Iggy Popp,
nm9437727,Troy Danahue,
nm9437728,Joe Dalessandro,
nm9437729,Patty Hearst,
nm9437730,Ricky Lake,
nm9437731,s a,
nm9437732,Matthew Lillard,
nm9437733,s a,
nm9437734,s a,
nm9437735,Patty Hearst,
nm9437736,Mink Stole,
nm9437737,Susan Lowe,
nm9437738,Justin Whalin,
nm9437739,Mink Stole,
nm9437740,Mary Jo Catlett,
nm9437741,Marian Vivian Pearce,
nm9437742,Lili Taylor,
nm9437743,Christina Ricci,
nm9437744,Patricia Wettig,
nm9437745,Anette Bening,
nm9437746,Jeremy Northam,
nm9437747,Dennis Miller,
nm9437748,s a,
nm9437749,s a,
nm9437750,s a,
nm9437751,s a,
nm9437752,Mira Sorvina,
nm9437753,Nathan Lane,
nm9437754,Kelly McGinnis,
nm9437755,JeanClaude vanDamme,
nm9437756,Samantha Mathis,
nm9437757,Howie Long,
nm9437758,Delroy Lindo,
nm9437759,Kurtwood Smith,
nm9437760,Frank Whaley,
nm9437761,Nicholas Cage,
nm9437762,Nicholas Cage,
nm9437763,Joan Allen,
nm9437764,Gina Gershon,
nm9437765,Nick Cassavetes,
nm9437766,James Wooden,
nm9437767,s a,
nm9437768,Alex Minotis,
nm9437769,Jaques Villeret,
nm9437770,Joe Sawyer,
nm9437771,Marcia Henderson,
nm9437772,Ricou Browning,
nm9437773,Bernie Gozier,
nm9437774,Henry Escalante,
nm9437775,Ricou Browning,
nm9437776,Tom Henesy,
nm9437777,Randy Stuart,
nm9437778,April Kent,
nm9437779,Billy Curtis,
nm9437780,John Drew Barrymore~jr.,
nm9437781,Charles Chaplin~jr.,
nm9437782,William Wellman,
nm9437783,Diana Darrin,
nm9437784,Ray Anthony,
nm9437785,Graham Bickel,
nm9437786,Charlie Schlatter,
nm9437787,Swoosie Kurtz,
nm9437788,Erich vonStroheim,
nm9437789, Marjorie Kane,
nm9437790,s.a.,
nm9437791,Quincy Jones,
nm9437792,Penn,
nm9437793,Teller,
nm9437794,Kathleen Battle,
nm9437795,James Levine,
nm9437796,Chicago Symphony,
nm9437797,Davi Duchovny,
nm9437798,Florian Martens,
nm9437799,Constanze Engelbrecht,
nm9437800,Annett Kruschke,
nm9437801,Gene Lyons,
nm9437802,s a,
nm9437803,Madlyn Rgue,
nm9437804,Anthony George,
nm9437805,Andy Williams,
nm9437806,Pamela Tiffin,
nm9437807,s a,
nm9437808,Roy Jesse,
nm9437809,Mariana Hill,
nm9437810,Chris George,
nm9437811,Glenn Corbett,
nm9437812,Stephen Collins,
nm9437813,Nicole Calfan,
nm9437814,MarieLouise Parker,
nm9437815,Joe Mantegna,
nm9437816,Glenn Plummer,
nm9437817,James Rebhorn,
nm9437818,Scott Pryce,
nm9437819,Deedee Pfeiffer,
nm9437820,Raymond Cruz,
nm9437821,Miguel Sandoval,
nm9437822,John Hobbs~jr,
nm9437823,Calista Flockhart,
nm9437824,Mimi Miyaki,
nm9437825,Paula Price,
nm9437826,Stacey Nichols,
nm9437827,Sharise,
nm9437828,Bianca Trump,
nm9437829,Eric Price,
nm9437830,Jake Steed,
nm9437831,Nick E.,
nm9437832,T.T. Boy,
nm9437833,Sean Michaels,
nm9437834,Cal Jammer,
nm9437835,Josiana Balasko,
nm9437836,Alain Chabat,
nm9437837,sa,
nm9437838,TickyHolgaldo,
nm9437839,Cliff Roberson,
nm9437840,Carol Christensen,
nm9437841,Margia Dean,
nm9437842,Bambi Wood,
nm9437843,Rick Ballas,
nm9437844,Robyn Lake,
nm9437845,Jenny Cole,
nm9437846,Georgette Sanders,
nm9437847,Arcadia T.,
nm9437848,Mehra Townsend,
nm9437849,Mysty Winkler,
nm9437850,s a,
nm9437851,Phil Browne,
nm9437852,Gary Cockrell,
nm9437853,Lolita Davidovich,
nm9437854,Jonathan Banks,
nm9437855,Viggo Mortensen,
nm9437856,Dan Hedaya,
nm9437857,s a,
nm9437858,s a,
nm9437859,Jared Leto,
nm9437860,Alicia Witt,
nm9437861,Rebecca Gayhart,
nm9437862,Joshua Jackson,
nm9437863,Lorretta Devine,
nm9437864,Tara Reid,
nm9437865,Michael Rosenbaum,
nm9437866,John LeMesurier,
nm9437867,Margaret Rutherford,
nm9437868,John LeMesurier,
nm9437869,Gabriella Licudi,
nm9437870,Jenny Handley,
nm9437871,Larry Blyden,
nm9437872,Kathie Browne,
nm9437873,Berkley Harris,
nm9437874,Jan Decleir,
nm9437875,Els Dottermans,
nm9437876,Warre Borgmans,
nm9437877,Jacob Beks,
nm9437878,Julia Mennes,
nm9437879,s a,
nm9437880,s a,
nm9437881,Marcel Andr\'e,
nm9437882,Michel Auclair,
nm9437883,Mila Par\'ely,
nm9437884,Marcel Andr\'e,
nm9437885,Maria Dea,
nm9437886,Francois Perier,
nm9437887,Edouard Dermithe,
nm9437888,Jean Cocteau,
nm9437889,Edouard Dermithe,
nm9437890,Francois Perier,
nm9437891,Henri Cremieux,
nm9437892,Pablo Picasso,
nm9437893,William lucas,
nm9437894,Shirley Maclaine,
nm9437895,Yoko Tani,
nm9437896,s a,
nm9437897,Derek Himmo,
nm9437898,Brittney Powell,
nm9437899,Devorah Harry,
nm9437900,Thomas Calabro,
nm9437901,Thomas Calabro,
nm9437902,Doug Davidson,
nm9437903,sa,
nm9437904,Brian vanHolt,
nm9437905,Phillip VanLear,
nm9437906,Michele Cole,
nm9437907,James Eichling,
nm9437908,Joe Guasraferro,
nm9437909,Gabrielle Shornegg,
nm9437910,Marina Knight,
nm9437911,Chris Bedenko,
nm9437912,Emma Coles,
nm9437913,Genevieve Lemon,
nm9437914,Karen Colston,
nm9437915,Tom Lycos,
nm9437916,Jon Darling,
nm9437917,Alexia Keogh,
nm9437918,Karen Fergusson,
nm9437919,Kerry Fox,
nm9437920,Kenny Walker,
nm9437921,Genevianne Lemon,
nm9437922,Martin Donovan,
nm9437923,Voggo Mortensen,
nm9437924,Carrie Hein,
nm9437925,Michael Bien,
nm9437926,Paul Reisner,
nm9437927,Lance Henriks,
nm9437928,Bill Paxton,
nm9437929,William Hope,
nm9437930,Jenette Goldstein,
nm9437931,Al Mathews,
nm9437932,Mark Rolstom,
nm9437933,Colette Hiller,
nm9437934,Robert Patrick,
nm9437935,Joe Morton,
nm9437936,Bill Paxton,
nm9437937,Tom Arnold,
nm9437938,Art Malik,
nm9437939,Billy Zane,
nm9437940,Leonard diCaprio,
nm9437941,Bernard Hill,
nm9437942,Jonathan Hyde,
nm9437943,Danny Nuccia,
nm9437944,Bill Paxton,
nm9437945,David Kosoff,
nm9437946,Peter Wyngarde,
nm9437947,Claytie Jessop,
nm9437948,Isla Cameron,
nm9437949,Vidal Peterson,
nm9437950,Shawn Carson,
nm9437951,Angelo Rossitto,
nm9437952,Peter D. Risch,
nm9437953,Bruce M. Fischer,
nm9437954,Mary Grace Canfield,
nm9437955,Jack Dodson,
nm9437956,Rod Browning,
nm9437957,Tantoo Cardinal,
nm9437958,MarieFrance Pisier,
nm9437959,Victor Lanoux,
nm9437960,Guy Marchand,
nm9437961,Ginette Garcin,
nm9437962,Fernando Fernan Gomez,
nm9437963,Manuel Lozano,
nm9437964,s a,
nm9437965,Patricia Routledge,
nm9437966,Florinda Bolkan,
nm9437967,Rod LaRoque,
nm9437968,Irene Purcell,
nm9437969,Romald Coleman,
nm9437970,Blanke Yorks,
nm9437971,William powell,
nm9437972,Stanislaus Zbyszko,
nm9437973,Carl Mohner,
nm9437974,Robert Manuel,
nm9437975,Marie Sabouret,
nm9437976,Janine Darcy,
nm9437977,Claude Silvain,
nm9437978,Marcel Lupovici,
nm9437979,Pierre Grasset,
nm9437980,Dominique Maurin,
nm9437981,Gregoire Aslan,
nm9437982,Pierre Vaneck,
nm9437983,Roger Hanin,
nm9437984,Giorgos Foundas,
nm9437985,Despo Diamantidou,
nm9437986,Tito Vadis,
nm9437987,Dimitris Papamichael,
nm9437988,Alexis,
nm9437989,Elizabeth Ercy,
nm9437990,Olympia Papadouka,
nm9437991,Ellen Bursteyn,
nm9437992,Andreas Voutsinas,
nm9437993,Despos Diamantidou,
nm9437994,June Tamburo,
nm9437995,Tomaso Miura,
nm9437996,Keanu Reeves,
nm9437997,Joe Morton,
nm9437998,Alan Ruck,
nm9437999,CeCe Tsou,
nm9438000,Richard Linebak,
nm9438001,De Laete,
nm9438002,Glenn Plummer,
nm9438003,Hawthorne James,
nm9438004,sa,
nm9438005,Beth Grant,
nm9438006,Carlos Carrasco,
nm9438007,David Kriegel,
nm9438008,Natsuko Ohama,
nm9438009,John Kennedy,
nm9438010,Lyndon Johnson,
nm9438011,Bill Paxton,
nm9438012,Cary Elwes,
nm9438013,Jamie Getz,
nm9438014,Alan Ruck,
nm9438015,Philip Seymor Hoffman,
nm9438016,Jeremy Davies,
nm9438017,Todd Field,
nm9438018,Zach Grenier,
nm9438019,Nicholas Sadler,
nm9438020,Abraham BenRub,
nm9438021,Scott Thomson,
nm9438022,Jake Busey,
nm9438023,Sean Whalen,
nm9438024,Joey Slotnick,
nm9438025,Anneke deBont,
nm9438026,Jason Patric,
nm9438027,Glenn Plummer,
nm9438028,s a,
nm9438029,s a,
nm9438030,s a,
nm9438031,Catherine ZetaJones,
nm9438032,Lili Taylor,
nm9438033,Owen Wilson,
nm9438034,Ella Reid,
nm9438035,Donny Most,
nm9438036,Beach Dickerson,
nm9438037,John Milius,
nm9438038,Sam Levine,
nm9438039,Charles Napier,
nm9438040,Jacqueline Brookes,
nm9438041,Ray Liotta,
nm9438042,Spalding Gray,
nm9438043,Ted Levine,
nm9438044,Anthony Heald,
nm9438045,Clarice Starling,
nm9438046,Robert Castle,
nm9438047,Jonathan Demme,
nm9438048,Doctor Dre,
nm9438049,Ed Lover,
nm9438050,Ron Vawter,
nm9438051,ana Leza,
nm9438052,s a,
nm9438053,s a,
nm9438054,s a,
nm9438055,s a,
nm9438056,s a,
nm9438057,s a,
nm9438058,s a,
nm9438059,s a,
nm9438060,Oprah Winfrey,
nm9438061,Kimberly Elise,
nm9438062,Thandie Newton,
nm9438063,Lisa Gay Hamilton,
nm9438064,Kessia Kordelle,
nm9438065,Robyn Hitchcock,
nm9438066,Liv Schreiber,
nm9438067,Jeffrey Wright,
nm9438068,Kimberly Elise,
nm9438069,Jeanne Eagles,
nm9438070,Jeanne Eagels,
nm9438071,Irene Browne,
nm9438072,Irving Howe,
nm9438073,Daniel Bell,
nm9438074,Nathan Glazer,
nm9438075,Irving Kristol,
nm9438076,Victoire Thivisol,
nm9438077,Joy Lee,
nm9438078,Gwyneth Palthrow,
nm9438079,Johnathon Schaech,
nm9438080,Jim Moran,
nm9438081,Marshall Efron,
nm9438082,Mariana Hill,
nm9438083,Johnny Depp,
nm9438084,s a,
nm9438085,Oliver Platt,
nm9438086,Dan Hedaya,
nm9438087,Joe Grifasi,
nm9438088,Chazz Palmentieri,
nm9438089,Richard Bird,
nm9438090,Moore Marriott,
nm9438091,Alec Guiness,
nm9438092,Liza Minelli,
nm9438093,Diane Warwick,
nm9438094,s a,
nm9438095,John Staunton,
nm9438096,Dakota Fanning,
nm9438097,Marguerite Gance,
nm9438098,Jean Debucourt,
nm9438099,Charles Lamy,
nm9438100,Paul Reiser,
nm9438101,Fisher Stevens,
nm9438102,Peter Dobson,
nm9438103,Steve Hintner,
nm9438104,R.Lee Ermey,
nm9438105,Jared Leto,
nm9438106,Ted Levine,
nm9438107,Bernadette Lafont,
nm9438108,Francois Lebrun,
nm9438109,Isabelle Weingarten,
nm9438110,Jaques Renard,
nm9438111,Dave OBrian,
nm9438112,Rita Johnson,
nm9438113,Joe Sawyer,
nm9438114,Mitzi Green,
nm9438115,Iron Eyes Cody,
nm9438116,Joseph Kirk,
nm9438117,Noah Berry~jr,
nm9438118,Frank Cady,
nm9438119,Daryl Hannah,
nm9438120,s a,
nm9438121,s a,
nm9438122,Richie Coster,
nm9438123,s a,
nm9438124,s a,
nm9438125,s a,
nm9438126,Julia NicksonSoul,
nm9438127,Russel Wong,
nm9438128,Bernard Menez,
nm9438129,Daniel Ceccaldi,
nm9438130,George Couloris,
nm9438131,Donald Wolfit,
nm9438132,Pamela Tiffin,
nm9438133,AnnMargaret,
nm9438134,s a,
nm9438135,Jimmy Gleason,
nm9438136,Moroni Olson,
nm9438137,Tommy Davidson,
nm9438138,Jamie Foxx,
nm9438139,Tamala Jones,
nm9438140,Vivica A. Fox,
nm9438141,Sylvia Koscina,
nm9438142,Maria Roehm,
nm9438143,Tsi Chin,
nm9438144,Maria Rohm,
nm9438145,Richard Green,
nm9438146,Tsi Chin,
nm9438147,Maria Rohm,
nm9438148,Richard Green,
nm9438149,Maria Perschy,
nm9438150,Maria Rohm,
nm9438151,Margaret Lee,
nm9438152,Manfred Mann,
nm9438153,KLaus Kinski,
nm9438154,Sylvain Copoans,
nm9438155,Karen Finley,
nm9438156,Joe Gibbons,
nm9438157,Tony Conrad,
nm9438158,Tony Oursler,
nm9438159,Adolfas Mekas,
nm9438160,Fritz Lang,
nm9438161,Michel Picoli,
nm9438162,Valeria Cavelli,
nm9438163,Mireille Dac,
nm9438164,sa,
nm9438165,Kim Yun,
nm9438166,Choi Min Sik,
nm9438167,Han Suk Kyu,
nm9438168,Steve James,
nm9438169,Roger Grimsby,
nm9438170,Alberta Watson,
nm9438171,Jeremiah Sullivan,
nm9438172,Danny Aieollo,
nm9438173,Roy Chiao,
nm9438174,Gerald Green,
nm9438175,Jules Buck,
nm9438176,Adria Mitchell,
nm9438177,Peter Ellis,
nm9438178,Peter Ellis,
nm9438179,Alan badel,
nm9438180,s a,
nm9438181,Laurence Clavius,
nm9438182,Paul Bernard,
nm9438183,Tony Franciosa,
nm9438184,Judi West,
nm9438185,Susan Oliver,
nm9438186,Jaqueline Bissett,
nm9438187,Barbara Carrierre,
nm9438188,Valentina Cortese.,
nm9438189,s a,
nm9438190,s a,
nm9438191,s a,
nm9438192,John Cosidine,
nm9438193,Sheila Allen,
nm9438194,Valentino,
nm9438195,David Sheiner,
nm9438196,Timothy Botoms,
nm9438197,sa,
nm9438198,Terence Weller,
nm9438199,Roy Calhoun,
nm9438200,John David Carson,
nm9438201,Peggy Cumming,
nm9438202,Julia Adams,
nm9438203,Tim Hovey,
nm9438204,Cecil kellaway,
nm9438205,Katherine Bard,
nm9438206,Rider Strong,
nm9438207,Christopher McDonald,
nm9438208,Liza Minelli,
nm9438209,Busby Berkeley,
nm9438210,Sammy Davis~jr,
nm9438211,Mikhail Baryshnikov,
nm9438212,Liza Minelli,
nm9438213,Ross Sisters,
nm9438214,Kin Sugai,
nm9438215,Shuji Otaki,
nm9438216,Chishu Ryu,
nm9438217,Manpeji Itami,
nm9438218,s a,
nm9438219,Masahiko Tsugawa,
nm9438220,Shinsuke Ashida,
nm9438221,s a,
nm9438222,s a,
nm9438223,Joyce Bulifant,
nm9438224,Jill Whelan,
nm9438225,Lucy Gutteridge,
nm9438226,Christopher Villiers,
nm9438227,John Shard,
nm9438228,Warner Clark,
nm9438229,Richard Mayes,
nm9438230,Billy J. Mitchell,
nm9438231,Burton Zucker,
nm9438232,Sydney Arnold,
nm9438233,Eddie Tagee,
nm9438234,Dimitri Andreas,
nm9438235,Gilbert Gottfried,
nm9438236,Valeria Golino,
nm9438237,Cary Elwes,
nm9438238,Jon Cryer,
nm9438239,Bill Irwin,
nm9438240,Jake,
nm9438241,Elwood,
nm9438242,Ricard Crenna,
nm9438243,s a,
nm9438244,Valerie Golina,
nm9438245,Brenda Bakke,
nm9438246,Natasha Pyne,
nm9438247,Barry Dennen,
nm9438248,Craig Alan Edwards,
nm9438249,Harry Winter,
nm9438250,LisaMarle Felter,
nm9438251,Susan Lynn Ross,
nm9438252,Jennifer LoveHewitt,
nm9438253,Sarah Michelle Gellar,
nm9438254,Ryan Phillippe,
nm9438255,Freddie Prinze~jr.,
nm9438256,Johnny Galecki,
nm9438257,Bridgitte Wilson,
nm9438258,Meatloaf,
nm9438259,little Nell,
nm9438260,Jennifer Kendal,
nm9438261,s a,
nm9438262,Dena Dietrich,
nm9438263,Isabella Celani,
nm9438264,Lucca Rossi,
nm9438265,James Wilby,
nm9438266,Hugh Grant,
nm9438267,Rupert Graves,
nm9438268,John Bell,
nm9438269,Robert Sean Leonard,
nm9438270,Remak Ramsay,
nm9438271,Kyra Sedgewick,
nm9438272,Margaret Welsh,
nm9438273,Sandra McClain,
nm9438274,Gale Garnett,
nm9438275,Simom Callow,
nm9438276,James Wilby,
nm9438277,Sam West,
nm9438278,Nicola Duffet,
nm9438279,Joseph Bennet,
nm9438280,Susan Lindeman,
nm9438281,Adrian Ross Magenty,
nm9438282,Barbara Hicks,
nm9438283,Prunella Scales,
nm9438284,Jo Kendall,
nm9438285,Mark Payton,
nm9438286,Lena Headey,
nm9438287,Hugh Grant,
nm9438288,Brigitte Kahn,
nm9438289,Tim PigottSmith,
nm9438290,s a,
nm9438291,s a,
nm9438292,s a,
nm9438293,sa,
nm9438294,Thandie Newton,
nm9438295,Seth Gilliam,
nm9438296,Estelle Eonnet,
nm9438297,Charlotte deTuscanny,
nm9438298,Michael Lonsdale,
nm9438299,Jaremy Northam,
nm9438300,Kate Beckinsale,
nm9438301,Jaremy Northam,
nm9438302,Jaremy Northam,
nm9438303,Jaremy Northam,
nm9438304,Jaremy Northam,
nm9438305,Nameer ElKadi,
nm9438306,Jacques Spieser,
nm9438307,F. Murray Abraham,
nm9438308,Elya Baskin,
nm9438309,Volker Prechtel,
nm9438310,Feodor Chaliapin~jr.,
nm9438311,Urs Althaus,
nm9438312,Michael Habeck,
nm9438313,Vernon Dobtcheff,
nm9438314,Franco Diogene,
nm9438315,Ennio Lollainni,
nm9438316,Dwight Weist,
nm9438317,Peter Welz,
nm9438318,Tony Leung,
nm9438319,Frederique Meininger,
nm9438320,Arnaud Giovaninetti,
nm9438321,s a,
nm9438322,s a,
nm9438323,David Thewlis,
nm9438324,B.D. Wong,
nm9438325,s a,
nm9438326,Wilhelmena Wiggins Fernandez,
nm9438327,Jacques Fabri,
nm9438328,Roland Bertin,
nm9438329,Gerard Darmon,
nm9438330,Chantal Dernaz,
nm9438331,Patrick Floersheim,
nm9438332,JeanJaques Moreau,
nm9438333,Anny Romand,
nm9438334,Nastassia Kinski,
nm9438335,JeanHughes Anglade,
nm9438336,Gerard Darmon,
nm9438337,Aitana SanchezGion,
nm9438338,Michael Badalucco,
nm9438339,s a,
nm9438340,John Lurie,
nm9438341,Richard Edson,
nm9438342,Eszter Balint,
nm9438343,Roberto Benigni,
nm9438344,Waits,
nm9438345,Masatoshi Nagasa,
nm9438346,Steve Busceni,
nm9438347,Nicoletta Braschi,
nm9438348,Joe Strummer,
nm9438349,Elizabeth Bracco,
nm9438350,Screaming Jay Hawkins,
nm9438351,Giancarlo Esposito,
nm9438352,Rosie Perez,
nm9438353,Isaach deBancole,
nm9438354,Robert Benigni,
nm9438355,Paolo Bonacelli,
nm9438356,Matti Pellonpas,
nm9438357,Karl Vaananen,
nm9438358,Sakari Kuomanen,
nm9438359,Tomi Salmela,
nm9438360,Johnne Depp,
nm9438361,Forest Whitaker,
nm9438362,Rick Moranis,
nm9438363,Matt Frewer,
nm9438364,Kristine Sutherland,
nm9438365,Jared Rushton,
nm9438366,Amy ONeil,
nm9438367,Thomas Brown,
nm9438368,Robert Olivieri,
nm9438369,Jennifer Connelly,
nm9438370,Terry OQuinn,
nm9438371,Tiny Ron,
nm9438372,Kirsten Dunst,
nm9438373,David Allen Gries,
nm9438374,Hans Byrd,
nm9438375,Bonnie Hurd,
nm9438376,Bradley Pierce,
nm9438377,Bebe Neuwirth,
nm9438378,Jonathan Hyde,
nm9438379,Lawrie Bill Nundy,
nm9438380,June Lion,
nm9438381,Leonard Zola,
nm9438382,Bobby Porter,
nm9438383,Jake Gyllenhaal,
nm9438384,Chad Lindberg,
nm9438385,William Lee Scott,
nm9438386,s a,
nm9438387,Chris Owen,
nm9438388,Elya Baskin,
nm9438389,Chris Cooper,
nm9438390,s a,
nm9438391,Natalie Cannerday,
nm9438392,Elya Baskin,
nm9438393,Chris Ellis,
nm9438394,s a,
nm9438395,Rosemarie Bowe,
nm9438396,Kiki,
nm9438397,Bill Elliott,
nm9438398,Vera Ralston,
nm9438399,David Straithairn,
nm9438400,Bonnie Bedalia,
nm9438401,Saul Rubineck,
nm9438402,Caroleen Feeney,
nm9438403,Anna Pavane,
nm9438404,s a,
nm9438405,Crawford Kent,
nm9438406,Michael Kramer,
nm9438407,Pamela Ludwig,
nm9438408,Kelly McGillis,
nm9438409,Madeleine Scott,
nm9438410,s a,
nm9438411,Ray Liotta,
nm9438412,Roger E. Mosley,
nm9438413,Ken Lerner,
nm9438414,Dennis Haysbert,
nm9438415,Madeleine Stowe,
nm9438416,Andie McDowell,
nm9438417,James Russo,
nm9438418,Dermot Mulroney,
nm9438419,Claire Danes,
nm9438420,Kate Beckinsdale,
nm9438421,Bill Pullman,
nm9438422,Tom Amandes,
nm9438423,Hank Green,
nm9438424,Jacqueline Kim,
nm9438425,Lou Richard Phillips,
nm9438426,s a,
nm9438427,Daniel LaPaine,
nm9438428,Nick Pars,
nm9438429,Skip Karn,
nm9438430,Davis,
nm9438431,s a,
nm9438432,Roy Koos,
nm9438433,Isabella Rosselini,
nm9438434,Laura Fraser,
nm9438435,Adam Monty,
nm9438436,Breenda Sykes,
nm9438437,Ralph Fiennes,
nm9438438,s a,
nm9438439,Matthias Paul,
nm9438440,Angela Winkler,
nm9438441,Alex Gerry,
nm9438442,Bob Clayton,
nm9438443,Herkie Styles,
nm9438444,Sig Rumann,
nm9438445,Isobel Epsom,
nm9438446,Iris Adrian,
nm9438447,Kim Catrell,
nm9438448,Lara Zano,
nm9438449,Dana Delaney,
nm9438450,Leila Robbins,
nm9438451,Julianna Lavin,
nm9438452,Olivia dAbo,
nm9438453,Cynthia Stevenson,
nm9438454,Glenn Quinn,
nm9438455,s a,
nm9438456,s a,
nm9438457,s a,
nm9438458,s a,
nm9438459,s a,
nm9438460,Danny DeVito,
nm9438461,Whittni Wright,
nm9438462,Juliew Carver,
nm9438463,Cuba Gooding~jr,
nm9438464,Jill,
nm9438465,Skeet Ulrich,
nm9438466,Dan Hedaya,
nm9438467,Frances McDormand,
nm9438468,M.Emmet Walsh,
nm9438469,Samm-Art Williams,
nm9438470,T.J. Kuhn,
nm9438471,John Goodman,
nm9438472,William Forsythe,
nm9438473,Randall (Tex) Cobb,
nm9438474,Frances McDormand,
nm9438475,Sam McMurray,
nm9438476,John Polito,
nm9438477,John Turturro,
nm9438478,Marcia Gay Harden,
nm9438479,Gabriel Byrne,
nm9438480,John Turturro,
nm9438481,John Goodman,
nm9438482,Tim Robbins,
